"SECURITIES","ERROR CODE","NUM FLDS","OPT_EXPIRE_DT","OPT_STRIKE_PX","PX_BID","PX_MID","PX_ASK","OPT_PUT_CALL","DAYS_TO_MTY","TODAY_DT","OPT_DAYS_EXPIRE"
"SPX US 12/15/17 P1850 Index",0,9,"12/15/2017",1850.000000  ,106.900000  ,111.750000  ,116.600000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P1875 Index",0,9,"12/15/2017",1875.000000  ,113.500000  ,118.400000  ,123.300000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P1900 Index",0,9,"12/15/2017",1900.000000  ,120.400000  ,125.400000  ,130.400000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P1925 Index",0,9,"12/15/2017",1925.000000  ,127.700000  ,132.850000  ,138.000000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P1950 Index",0,9,"12/15/2017",1950.000000  ,135.500000  ,140.700000  ,145.900000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P1975 Index",0,9,"12/15/2017",1975.000000  ,143.600000  ,148.900000  ,154.200000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2000 Index",0,9,"12/15/2017",2000.000000  ,152.200000  ,157.600000  ,163.000000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2025 Index",0,9,"12/15/2017",2025.000000  ,161.300000  ,166.750000  ,172.200000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2050 Index",0,9,"12/15/2017",2050.000000  ,171.000000  ,176.450000  ,181.900000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2075 Index",0,9,"12/15/2017",2075.000000  ,181.100000  ,186.650000  ,192.200000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2100 Index",0,9,"12/15/2017",2100.000000  ,191.800000  ,197.350000  ,202.900000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2125 Index",0,9,"12/15/2017",2125.000000  ,203.000000  ,208.600000  ,214.200000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2150 Index",0,9,"12/15/2017",2150.000000  ,214.900000  ,220.500000  ,226.100000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2175 Index",0,9,"12/15/2017",2175.000000  ,227.400000  ,232.950000  ,238.500000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2200 Index",0,9,"12/15/2017",2200.000000  ,240.500000  ,246.050000  ,251.600000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2225 Index",0,9,"12/15/2017",2225.000000  ,254.400000  ,259.900000  ,265.400000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2250 Index",0,9,"12/15/2017",2250.000000  ,268.900000  ,274.350000  ,279.800000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2275 Index",0,9,"12/15/2017",2275.000000  ,284.200000  ,289.550000  ,294.900000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2300 Index",0,9,"12/15/2017",2300.000000  ,300.200000  ,305.500000  ,310.800000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2325 Index",0,9,"12/15/2017",2325.000000  ,317.000000  ,322.150000  ,327.300000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2350 Index",0,9,"12/15/2017",2350.000000  ,334.500000  ,339.500000  ,344.500000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2375 Index",0,9,"12/15/2017",2375.000000  ,352.800000  ,357.650000  ,362.500000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2400 Index",0,9,"12/15/2017",2400.000000  ,371.800000  ,376.500000  ,381.200000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2425 Index",0,9,"12/15/2017",2425.000000  ,391.500000  ,396.050000  ,400.600000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2450 Index",0,9,"12/15/2017",2450.000000  ,411.900000  ,416.250000  ,420.600000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2475 Index",0,9,"12/15/2017",2475.000000  ,433.000000  ,437.150000  ,441.300000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2500 Index",0,9,"12/15/2017",2500.000000  ,454.600000  ,458.550000  ,462.500000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2525 Index",0,9,"12/15/2017",2525.000000  ,476.700000  ,480.500000  ,484.300000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2550 Index",0,9,"12/15/2017",2550.000000  ,499.300000  ,502.950000  ,506.600000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2575 Index",0,9,"12/15/2017",2575.000000  ,522.300000  ,525.750000  ,529.200000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2600 Index",0,9,"12/15/2017",2600.000000  ,545.700000  ,549.000000  ,552.300000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2625 Index",0,9,"12/15/2017",2625.000000  ,569.300000  ,572.450000  ,575.600000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2650 Index",0,9,"12/15/2017",2650.000000  ,593.200000  ,596.200000  ,599.200000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2675 Index",0,9,"12/15/2017",2675.000000  ,617.200000  ,620.150000  ,623.100000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2700 Index",0,9,"12/15/2017",2700.000000  ,641.400000  ,644.250000  ,647.100000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2750 Index",0,9,"12/15/2017",2750.000000  ,690.100000  ,692.800000  ,695.500000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2800 Index",0,9,"12/15/2017",2800.000000  ,739.100000  ,741.700000  ,744.300000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P2900 Index",0,9,"12/15/2017",2900.000000  ,837.600000  ,840.050000  ,842.500000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P3000 Index",0,9,"12/15/2017",3000.000000  ,936.400000  ,938.750000  ,941.100000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 12/15/17 P3500 Index",0,9,"12/15/2017",3500.000000  ,1430.900000  ,1433.200000  ,1435.500000  ,"Put",532  ,"06/30/2016",533  ,
"SPX US 06/15/18 C100 Index",0,9,"06/15/2018",100.000000  ,1907.200000  ,1909.200000  ,1911.200000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C200 Index",0,9,"06/15/2018",200.000000  ,1808.900000  ,1810.950000  ,1813.000000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C300 Index",0,9,"06/15/2018",300.000000  ,1710.900000  ,1712.950000  ,1715.000000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C400 Index",0,9,"06/15/2018",400.000000  ,1613.100000  ,1615.200000  ,1617.300000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C500 Index",0,9,"06/15/2018",500.000000  ,1515.300000  ,1517.450000  ,1519.600000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C600 Index",0,9,"06/15/2018",600.000000  ,1418.100000  ,1420.550000  ,1423.000000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C700 Index",0,9,"06/15/2018",700.000000  ,1321.800000  ,1324.350000  ,1326.900000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C750 Index",0,9,"06/15/2018",750.000000  ,1273.900000  ,1276.500000  ,1279.100000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C800 Index",0,9,"06/15/2018",800.000000  ,1226.100000  ,1228.800000  ,1231.500000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C850 Index",0,9,"06/15/2018",850.000000  ,1178.600000  ,1181.300000  ,1184.000000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C900 Index",0,9,"06/15/2018",900.000000  ,1131.200000  ,1134.050000  ,1136.900000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C950 Index",0,9,"06/15/2018",950.000000  ,1084.100000  ,1087.000000  ,1089.900000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1000 Index",0,9,"06/15/2018",1000.000000  ,1037.300000  ,1040.300000  ,1043.300000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1025 Index",0,9,"06/15/2018",1025.000000  ,1014.000000  ,1017.050000  ,1020.100000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1050 Index",0,9,"06/15/2018",1050.000000  ,990.800000  ,993.900000  ,997.000000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1075 Index",0,9,"06/15/2018",1075.000000  ,967.700000  ,970.800000  ,973.900000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1100 Index",0,9,"06/15/2018",1100.000000  ,944.600000  ,947.800000  ,951.000000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1125 Index",0,9,"06/15/2018",1125.000000  ,921.700000  ,924.950000  ,928.200000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1150 Index",0,9,"06/15/2018",1150.000000  ,898.900000  ,902.200000  ,905.500000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1175 Index",0,9,"06/15/2018",1175.000000  ,876.200000  ,879.600000  ,883.000000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1200 Index",0,9,"06/15/2018",1200.000000  ,853.600000  ,857.050000  ,860.500000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1225 Index",0,9,"06/15/2018",1225.000000  ,831.200000  ,834.700000  ,838.200000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1250 Index",0,9,"06/15/2018",1250.000000  ,808.900000  ,812.450000  ,816.000000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1275 Index",0,9,"06/15/2018",1275.000000  ,786.600000  ,790.250000  ,793.900000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1300 Index",0,9,"06/15/2018",1300.000000  ,764.600000  ,768.300000  ,772.000000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1325 Index",0,9,"06/15/2018",1325.000000  ,742.600000  ,746.400000  ,750.200000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1350 Index",0,9,"06/15/2018",1350.000000  ,720.900000  ,724.750000  ,728.600000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1375 Index",0,9,"06/15/2018",1375.000000  ,699.200000  ,703.150000  ,707.100000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1400 Index",0,9,"06/15/2018",1400.000000  ,677.700000  ,681.700000  ,685.700000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1425 Index",0,9,"06/15/2018",1425.000000  ,656.400000  ,660.450000  ,664.500000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1450 Index",0,9,"06/15/2018",1450.000000  ,635.200000  ,639.350000  ,643.500000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1475 Index",0,9,"06/15/2018",1475.000000  ,614.200000  ,618.400000  ,622.600000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1500 Index",0,9,"06/15/2018",1500.000000  ,593.300000  ,597.600000  ,601.900000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1525 Index",0,9,"06/15/2018",1525.000000  ,572.600000  ,577.000000  ,581.400000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1550 Index",0,9,"06/15/2018",1550.000000  ,552.100000  ,556.600000  ,561.100000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1575 Index",0,9,"06/15/2018",1575.000000  ,531.800000  ,536.350000  ,540.900000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1600 Index",0,9,"06/15/2018",1600.000000  ,511.800000  ,516.400000  ,521.000000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1625 Index",0,9,"06/15/2018",1625.000000  ,491.900000  ,496.600000  ,501.300000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1650 Index",0,9,"06/15/2018",1650.000000  ,472.200000  ,476.950000  ,481.700000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1675 Index",0,9,"06/15/2018",1675.000000  ,452.800000  ,457.650000  ,462.500000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1700 Index",0,9,"06/15/2018",1700.000000  ,433.600000  ,438.500000  ,443.400000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1725 Index",0,9,"06/15/2018",1725.000000  ,414.700000  ,419.700000  ,424.700000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1750 Index",0,9,"06/15/2018",1750.000000  ,396.000000  ,401.050000  ,406.100000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1775 Index",0,9,"06/15/2018",1775.000000  ,377.700000  ,382.800000  ,387.900000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1800 Index",0,9,"06/15/2018",1800.000000  ,359.600000  ,364.800000  ,370.000000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1825 Index",0,9,"06/15/2018",1825.000000  ,341.800000  ,347.050000  ,352.300000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1850 Index",0,9,"06/15/2018",1850.000000  ,324.400000  ,329.700000  ,335.000000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1875 Index",0,9,"06/15/2018",1875.000000  ,307.300000  ,312.650000  ,318.000000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1900 Index",0,9,"06/15/2018",1900.000000  ,290.500000  ,295.900000  ,301.300000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1925 Index",0,9,"06/15/2018",1925.000000  ,274.100000  ,279.550000  ,285.000000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1950 Index",0,9,"06/15/2018",1950.000000  ,258.100000  ,263.550000  ,269.000000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C1975 Index",0,9,"06/15/2018",1975.000000  ,242.400000  ,247.900000  ,253.400000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2000 Index",0,9,"06/15/2018",2000.000000  ,227.200000  ,232.700000  ,238.200000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2025 Index",0,9,"06/15/2018",2025.000000  ,212.300000  ,217.850000  ,223.400000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2050 Index",0,9,"06/15/2018",2050.000000  ,197.900000  ,203.450000  ,209.000000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2075 Index",0,9,"06/15/2018",2075.000000  ,183.900000  ,189.450000  ,195.000000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2100 Index",0,9,"06/15/2018",2100.000000  ,170.400000  ,175.900000  ,181.400000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2125 Index",0,9,"06/15/2018",2125.000000  ,157.300000  ,162.800000  ,168.300000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2150 Index",0,9,"06/15/2018",2150.000000  ,144.800000  ,150.200000  ,155.600000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2175 Index",0,9,"06/15/2018",2175.000000  ,132.700000  ,138.100000  ,143.500000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2200 Index",0,9,"06/15/2018",2200.000000  ,121.100000  ,126.450000  ,131.800000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2225 Index",0,9,"06/15/2018",2225.000000  ,110.100000  ,115.350000  ,120.600000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2250 Index",0,9,"06/15/2018",2250.000000  ,99.900000  ,104.900000  ,109.900000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2275 Index",0,9,"06/15/2018",2275.000000  ,89.900000  ,94.900000  ,99.900000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2300 Index",0,9,"06/15/2018",2300.000000  ,80.500000  ,85.500000  ,90.500000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2325 Index",0,9,"06/15/2018",2325.000000  ,71.700000  ,76.700000  ,81.700000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2350 Index",0,9,"06/15/2018",2350.000000  ,63.400000  ,68.400000  ,73.400000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2375 Index",0,9,"06/15/2018",2375.000000  ,55.700000  ,60.700000  ,65.700000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2400 Index",0,9,"06/15/2018",2400.000000  ,50.100000  ,54.050000  ,58.000000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2425 Index",0,9,"06/15/2018",2425.000000  ,44.200000  ,47.200000  ,50.200000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2450 Index",0,9,"06/15/2018",2450.000000  ,38.200000  ,41.200000  ,44.200000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2475 Index",0,9,"06/15/2018",2475.000000  ,32.900000  ,35.900000  ,38.900000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2500 Index",0,9,"06/15/2018",2500.000000  ,28.000000  ,31.000000  ,34.000000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2550 Index",0,9,"06/15/2018",2550.000000  ,20.100000  ,23.100000  ,26.100000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2600 Index",0,9,"06/15/2018",2600.000000  ,14.500000  ,16.500000  ,18.500000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2650 Index",0,9,"06/15/2018",2650.000000  ,10.100000  ,12.100000  ,14.100000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2700 Index",0,9,"06/15/2018",2700.000000  ,7.400000  ,8.400000  ,9.400000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2750 Index",0,9,"06/15/2018",2750.000000  ,5.100000  ,6.100000  ,7.100000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2800 Index",0,9,"06/15/2018",2800.000000  ,3.500000  ,4.300000  ,5.100000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2850 Index",0,9,"06/15/2018",2850.000000  ,2.350000  ,3.125000  ,3.900000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C2900 Index",0,9,"06/15/2018",2900.000000  ,1.750000  ,2.250000  ,2.750000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 C3000 Index",0,9,"06/15/2018",3000.000000  ,0.650000  ,1.150000  ,1.650000  ,"Call",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P100 Index",0,9,"06/15/2018",100.000000  ,"N.A.",1.000000  ,1.000000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P200 Index",0,9,"06/15/2018",200.000000  ,"N.A.",1.000000  ,1.000000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P300 Index",0,9,"06/15/2018",300.000000  ,0.150000  ,0.650000  ,1.150000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P400 Index",0,9,"06/15/2018",400.000000  ,0.800000  ,1.300000  ,1.800000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P500 Index",0,9,"06/15/2018",500.000000  ,1.500000  ,2.000000  ,2.500000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P600 Index",0,9,"06/15/2018",600.000000  ,2.550000  ,3.325000  ,4.100000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P700 Index",0,9,"06/15/2018",700.000000  ,4.700000  ,5.500000  ,6.300000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P750 Index",0,9,"06/15/2018",750.000000  ,5.900000  ,6.900000  ,7.900000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P800 Index",0,9,"06/15/2018",800.000000  ,7.400000  ,8.400000  ,9.400000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P850 Index",0,9,"06/15/2018",850.000000  ,9.200000  ,10.200000  ,11.200000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P900 Index",0,9,"06/15/2018",900.000000  ,10.100000  ,12.100000  ,14.100000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P950 Index",0,9,"06/15/2018",950.000000  ,12.300000  ,14.300000  ,16.300000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1000 Index",0,9,"06/15/2018",1000.000000  ,14.800000  ,16.800000  ,18.800000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1025 Index",0,9,"06/15/2018",1025.000000  ,16.100000  ,18.100000  ,20.100000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1050 Index",0,9,"06/15/2018",1050.000000  ,17.600000  ,19.600000  ,21.600000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1075 Index",0,9,"06/15/2018",1075.000000  ,19.100000  ,21.100000  ,23.100000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1100 Index",0,9,"06/15/2018",1100.000000  ,20.700000  ,22.850000  ,25.000000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1125 Index",0,9,"06/15/2018",1125.000000  ,22.300000  ,24.600000  ,26.900000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1150 Index",0,9,"06/15/2018",1150.000000  ,24.100000  ,26.750000  ,29.400000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1175 Index",0,9,"06/15/2018",1175.000000  ,26.000000  ,28.700000  ,31.400000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1200 Index",0,9,"06/15/2018",1200.000000  ,27.500000  ,30.500000  ,33.500000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1225 Index",0,9,"06/15/2018",1225.000000  ,29.700000  ,32.700000  ,35.700000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1250 Index",0,9,"06/15/2018",1250.000000  ,32.000000  ,35.000000  ,38.000000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1275 Index",0,9,"06/15/2018",1275.000000  ,34.500000  ,37.500000  ,40.500000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1300 Index",0,9,"06/15/2018",1300.000000  ,37.100000  ,40.100000  ,43.100000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1325 Index",0,9,"06/15/2018",1325.000000  ,39.900000  ,42.900000  ,45.900000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1350 Index",0,9,"06/15/2018",1350.000000  ,42.700000  ,45.700000  ,48.700000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1375 Index",0,9,"06/15/2018",1375.000000  ,45.800000  ,48.800000  ,51.800000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1400 Index",0,9,"06/15/2018",1400.000000  ,49.000000  ,52.000000  ,55.000000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1425 Index",0,9,"06/15/2018",1425.000000  ,52.100000  ,55.350000  ,58.600000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1450 Index",0,9,"06/15/2018",1450.000000  ,55.600000  ,58.900000  ,62.200000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1475 Index",0,9,"06/15/2018",1475.000000  ,59.100000  ,62.550000  ,66.000000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1500 Index",0,9,"06/15/2018",1500.000000  ,62.900000  ,66.400000  ,69.900000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1525 Index",0,9,"06/15/2018",1525.000000  ,66.800000  ,70.450000  ,74.100000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1550 Index",0,9,"06/15/2018",1550.000000  ,70.900000  ,74.650000  ,78.400000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1575 Index",0,9,"06/15/2018",1575.000000  ,75.200000  ,79.550000  ,83.900000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1600 Index",0,9,"06/15/2018",1600.000000  ,79.700000  ,84.100000  ,88.500000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1625 Index",0,9,"06/15/2018",1625.000000  ,84.500000  ,88.900000  ,93.300000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1650 Index",0,9,"06/15/2018",1650.000000  ,88.300000  ,93.300000  ,98.300000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1675 Index",0,9,"06/15/2018",1675.000000  ,93.600000  ,98.550000  ,103.500000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1700 Index",0,9,"06/15/2018",1700.000000  ,99.100000  ,104.050000  ,109.000000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1725 Index",0,9,"06/15/2018",1725.000000  ,105.500000  ,109.950000  ,114.400000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1750 Index",0,9,"06/15/2018",1750.000000  ,111.400000  ,116.000000  ,120.600000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1775 Index",0,9,"06/15/2018",1775.000000  ,117.600000  ,122.300000  ,127.000000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1800 Index",0,9,"06/15/2018",1800.000000  ,124.100000  ,128.900000  ,133.700000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1825 Index",0,9,"06/15/2018",1825.000000  ,130.900000  ,135.800000  ,140.700000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1850 Index",0,9,"06/15/2018",1850.000000  ,138.100000  ,143.050000  ,148.000000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1875 Index",0,9,"06/15/2018",1875.000000  ,145.500000  ,150.550000  ,155.600000  ,"Put",714  ,"06/30/2016",715  ,
"SPX US 06/15/18 P1900 Index",0,9,"06/15/2018",1900.000000  ,153.300000  ,158.450000  ,163.600000  ,"Put",714  ,"06/30/2016",715  ,
